Time(ms)	Big Toe D	Meta 1 D	Meta 5 D 	Heel D	GDX	GDY	GDZ	ADX	ADY	ADZ	HDX	HDY	HDZ
41770	0	220,3567681	10,49317943	73,45225603	76	-2716	-89	52	54	224	11	-134	-82
41780	0	230,8499475	0	188,8772298	-101	-2859	-106	32	133	257	11	-135	-81
41790	10,49317943	325,2885624	0	73,45225603	-101	-2859	-106	15	31	235	10	-135	-81
41800	10,49317943	335,7817419	0	73,45225603	-114	-3285	-119	19	27	232	10	-135	-79
41810	0	451,2067156	0	52,46589717	-225	-3528	-90	15	49	230	10	-137	-78
41820	10,49317943	619,0975866	0	52,46589717	-446	-3885	-83	33	71	210	9	-136	-77
41830	10,49317943	713,5362015	0	41,97271773	-454	-4349	-24	5	40	199	9	-135	-76
41840	10,49317943	849,9475341	0	41,97271773	-435	-4639	16	50	54	101	8	-135	-74
41870	10,49317943	1636,935992	0	31,4795383	-268	-4962	-147	64	-35	211	5	-133	-72
41880	10,49317943	1773,347324	0	31,4795383	-236	-4911	-247	84	-50	223	5	-132	-70
41890	10,49317943	2046,16999	0	31,4795383	-359	-4973	-365	43	39	249	4	-131	-70
41900	10,49317943	2360,965373	0	31,4795383	-501	-5112	-533	133	31	267	2	-130	-70
41910	31,4795383	2644,281217	0	31,4795383	-209	-5038	-611	120	-37	191	1	-128	-69
41920	20,98635887	2854,144806	10,49317943	20,98635887	-375	-4486	-667	103	-33	271	0	-127	-68
41930	41,97271773	3221,406086	0	10,49317943	-724	-3706	-709	126	-77	235	0	-125	-69
41940	41,97271773	3746,065058	0	0	-1378	-3311	-793	29	-27	259	-1	-125	-69
41950	41,97271773	4050,367261	0	0	-1378	-3311	-793	92	38	318	-2	-124	-68
41980	52,46589717	4637,98531	0	0	-3179	-1938	-1788	92	124	379	-2	-119	-70
41990	62,9590766	4690,451207	10,49317943	0	-3627	-538	-1824	69	154	416	-1	-118	-70
42000	62,9590766	3892,96957	10,49317943	0	-5019	1043	-2071	27	116	492	-1	-115	-71
42010	52,46589717	3126,967471	10,49317943	0	-7355	3311	-2430	-38	82	505	1	-112	-73
42020	52,46589717	2843,651626	10,49317943	0	-10579	5271	-3236	-63	96	594	3	-107	-77
42030	52,46589717	1888,772298	10,49317943	0	-10585	4299	-4304	-228	40	692	4	-104	-78
42040	31,4795383	1332,633788	0	0	-10287	751	-5862	-227	-49	985	5	-101	-80
42050	10,49317943	724,0293809	0	0	-11509	-1379	-6306	-264	-203	694	4	-97	-82
42060	10,49317943	251,8363064	20,98635887	0	-12670	-3174	-4556	-312	-390	413	5	-93	-82
42090	0	73,45225603	0	0	-6390	-3980	-2648	-156	-360	317	2	-82	-89
42100	0	62,9590766	0	10,49317943	-6390	-3980	-2648	-376	-243	207	2	-83	-87
42110	0	62,9590766	0	10,49317943	-1848	-1394	-35	-372	1	166	2	-81	-88
42120	0	52,46589717	0	10,49317943	579	1012	2110	-384	33	60	2	-83	-88
42130	0	52,46589717	0	10,49317943	2388	2158	1851	-231	108	50	1	-84	-88
42140	0	52,46589717	0	0	1461	1484	674	-248	-31	105	1	-82	-88
42150	0	31,4795383	0	10,49317943	209	540	-464	-177	8	135	2	-83	-87
42160	0	31,4795383	0	10,49317943	1853	560	-258	-268	47	87	1	-84	-87
42170	0	41,97271773	0	10,49317943	5119	754	905	-193	40	54	1	-87	-86
42180	0	20,98635887	0	0	6326	1082	965	-188	20	87	1	-89	-86
42210	0	20,98635887	0	20,98635887	7514	2581	1829	-156	11	17	2	-94	-84
42220	0	20,98635887	0	10,49317943	6225	3297	1353	-149	-7	91	2	-97	-83
42230	0	10,49317943	0	10,49317943	5677	4191	1287	-263	55	315	3	-98	-82
42240	0	10,49317943	0	20,98635887	6066	4453	2127	-79	-124	-7	4	-99	-82
42250	0	10,49317943	0	20,98635887	3076	3357	1521	28	-179	-29	3	-99	-80
42260	0	20,98635887	0	20,98635887	3076	3357	1521	-19	-178	166	5	-99	-82
42270	10,49317943	10,49317943	0	20,98635887	-1446	4968	-167	-62	-112	261	8	-98	-82
42280	0	10,49317943	0	20,98635887	-2153	6365	143	-20	-90	168	9	-98	-81
42290	10,49317943	10,49317943	10,49317943	20,98635887	-327	6905	1546	-22	-63	169	10	-99	-82
42300	0	10,49317943	0	20,98635887	394	5787	2444	-33	-36	144	10	-98	-82
42310	10,49317943	10,49317943	10,49317943	20,98635887	415	4226	3135	-82	-3	159	11	-99	-82
42320	0	10,49317943	0	20,98635887	721	3645	3830	-125	-9	126	11	-99	-82
42330	0	10,49317943	10,49317943	20,98635887	841	4021	4405	-130	5	143	11	-99	-82
42340	0	10,49317943	0	20,98635887	676	5187	4733	-116	17	148	11	-99	-82
42350	0	10,49317943	0	20,98635887	647	6839	5082	-85	21	129	14	-100	-83
42380	0	20,98635887	0	20,98635887	-1225	8822	5591	-52	21	221	17	-101	-83
42390	0	20,98635887	0	20,98635887	-839	8487	5846	-47	12	183	18	-101	-82
42400	0	20,98635887	0	20,98635887	-777	7537	5881	-46	2	206	20	-102	-82
42410	0	20,98635887	0	20,98635887	-777	7537	5881	-48	-4	234	21	-102	-82
42420	0	20,98635887	10,49317943	20,98635887	-1012	6852	5686	-45	-4	221	21	-102	-82
42430	10,49317943	10,49317943	0	20,98635887	-844	6644	5797	-44	-7	194	22	-103	-82
42440	10,49317943	10,49317943	0	20,98635887	-831	6748	5803	-38	4	211	24	-102	-82
42450	0	10,49317943	0	20,98635887	-1466	6815	5465	-29	25	236	26	-103	-82
42460	0	20,98635887	0	20,98635887	-1908	6983	5245	-13	33	229	26	-103	-82
42470	10,49317943	20,98635887	0	20,98635887	-1822	7167	5234	2	31	230	27	-103	-82
42500	0	20,98635887	0	20,98635887	-1794	6349	4860	19	15	300	31	-104	-82
42510	0	10,49317943	0	20,98635887	-1638	5693	4765	13	0	318	32	-103	-81
42520	0	10,49317943	0	20,98635887	-2054	4898	4447	5	-6	355	32	-103	-82
42530	0	20,98635887	10,49317943	20,98635887	-2483	4234	4158	-8	-6	375	33	-103	-81
42540	0	20,98635887	10,49317943	20,98635887	-2708	3800	3984	-19	-3	355	34	-103	-82
42550	10,49317943	10,49317943	0	20,98635887	-3156	3432	3649	-27	0	350	34	-103	-81
42560	10,49317943	10,49317943	0	20,98635887	-3688	3176	3270	-36	11	358	34	-102	-83
42570	0	10,49317943	0	20,98635887	-3688	3141	3270	-38	32	335	37	-101	-82
42580	0	10,49317943	0	20,98635887	-3834	3073	3042	-31	38	312	37	-101	-83
42590	0	10,49317943	0	20,98635887	-3802	3073	2861	-35	49	293	38	-101	-83
42620	0	10,49317943	0	20,98635887	-3550	2572	2067	-30	79	264	40	-98	-84
42630	0	10,49317943	0	20,98635887	-3288	2441	1804	-37	84	265	39	-98	-84
42640	0	10,49317943	0	20,98635887	-2993	2298	1525	-47	87	265	40	-97	-83
42650	0	20,98635887	10,49317943	20,98635887	-2394	2182	1324	-47	78	248	41	-97	-84
42660	0	20,98635887	0	20,98635887	-1708	2102	1100	-55	72	244	41	-97	-84
42670	0	20,98635887	0	20,98635887	-1218	2045	752	-64	70	252	41	-96	-83
42680	0	20,98635887	0	20,98635887	-749	2001	409	-25	58	233	42	-96	-83
42690	10,49317943	10,49317943	0	20,98635887	-170	1917	121	-86	74	272	43	-97	-82
42700	0	10,49317943	0	20,98635887	730	2016	-238	-67	37	245	43	-97	-83
42730	0	10,49317943	0	20,98635887	1072	2020	-1229	-57	19	181	46	-97	-82
42740	0	10,49317943	0	20,98635887	722	1963	-1665	-54	71	214	47	-98	-81
42750	0	10,49317943	0	20,98635887	264	2191	-2291	-75	94	261	49	-97	-81
42760	0	10,49317943	0	20,98635887	899	2314	-2312	-67	98	203	50	-98	-80
42770	0	10,49317943	0	20,98635887	1933	2448	-2312	-59	116	257	52	-99	-80
42780	0	10,49317943	0	20,98635887	1830	2220	-2728	-70	121	255	53	-98	-79
42790	0	10,49317943	0	20,98635887	1714	1829	-3127	-65	151	296	55	-99	-78
42800	0	10,49317943	0	20,98635887	2040	1801	-3226	-61	138	246	54	-99	-77
42810	0	10,49317943	0	20,98635887	2283	1721	-3313	-41	155	261	56	-100	-77
42820	0	10,49317943	0	20,98635887	2207	1630	-3580	-48	169	276	58	-100	-77
42850	0	10,49317943	0	20,98635887	3436	1010	-3788	-34	213	217	61	-101	-74
42860	0	10,49317943	0	20,98635887	3569	870	-3932	-31	249	238	62	-102	-72
42870	10,49317943	10,49317943	0	20,98635887	3569	870	-3754	-19	260	196	63	-104	-71
