Time(ms)	Big Toe D	Meta 1 D	Meta 5 D 	Heel D	GDX	GDY	GDZ	ADX	ADY	ADZ	HDX	HDY	HDZ
56670	0,0000	83,9454	0,0000	52,4659	812	-3870	335	-8	38	248	11	-117	-65
56680	0,0000	115,4250	0,0000	52,4659	707	-3760	315	-5	15	224	10	-118	-65
56690	10,4932	73,4523	10,4932	73,4523	658	-3840	314	41	51	253	10	-118	-65
56700	10,4932	83,9454	0,0000	104,9318	646	-3844	353	50	20	257	8	-117	-65
56710	0,0000	199,3704	10,4932	52,4659	511	-3792	295	0	1	206	8	-118	-64
56740	10,4932	293,8090	10,4932	0,0000	234	-4123	267	67	23	221	6	-118	-63
56750	0,0000	304,3022	10,4932	0,0000	185	-4159	97	2	67	228	4	-118	-63
56760	0,0000	398,7408	10,4932	0,0000	166	-4533	151	1	33	226	2	-118	-62
56770	10,4932	377,7545	0,0000	0,0000	236	-4862	205	30	-16	224	2	-118	-61
56780	10,4932	566,6317	0,0000	0,0000	249	-4912	121	78	-15	256	1	-118	-62
56790	10,4932	566,6317	0,0000	0,0000	170	-4924	42	36	-45	190	0	-118	-62
56800	10,4932	734,5226	0,0000	0,0000	213	-5212	25	31	-49	178	-2	-117	-62
56810	10,4932	912,9066	0,0000	0,0000	333	-5749	99	59	-50	274	-3	-117	-62
56820	10,4932	975,8657	0,0000	0,0000	617	-5909	170	132	-125	225	-4	-118	-61
56850	10,4932	1322,1406	0,0000	10,4932	501	-6237	15	146	-168	262	-8	-117	-61
56860	10,4932	1636,9360	10,4932	0,0000	425	-6139	-39	86	-119	238	-9	-117	-61
56870	10,4932	2214,0609	0,0000	0,0000	126	-5999	-37	115	-35	201	-10	-117	-60
56880	10,4932	1930,7450	0,0000	-10,4932	-32	-5545	-136	143	-22	245	-11	-116	-60
56890	10,4932	2434,4176	0,0000	-10,4932	-32	-5545	-136	128	25	273	-11	-116	-60
56900	10,4932	2665,2676	0,0000	-10,4932	-82	-4925	-240	120	80	297	-12	-116	-60
56910	31,4795	2959,0766	0,0000	-10,4932	-307	-3761	-309	71	121	258	-13	-115	-59
56920	31,4795	3473,2424	0,0000	-20,9864	-705	-2455	-379	99	175	322	-12	-114	-60
56930	20,9864	3809,0241	0,0000	-20,9864	-1082	-1460	-484	95	145	387	-12	-115	-61
56940	31,4795	3882,4764	0,0000	-20,9864	-2073	-427	-685	45	170	396	-11	-112	-61
56970	41,9727	2455,4040	10,4932	-20,9864	-8836	4415	-2568	5	99	501	-7	-106	-67
56980	41,9727	2109,1291	10,4932	-20,9864	-11365	5933	-3620	-101	81	503	-4	-104	-69
56990	41,9727	1584,4701	31,4795	-20,9864	-10308	4112	-4664	-185	114	632	-3	-99	-70
57000	10,4932	745,0157	20,9864	-20,9864	-12068	644	-6428	-240	33	909	-1	-96	-74
57010	10,4932	419,7272	10,4932	-20,9864	-13178	-1589	-5953	-256	-123	568	-1	-93	-75
57020	10,4932	188,8772	0,0000	-20,9864	-14785	-2983	-4384	-184	-262	397	0	-88	-78
57030	10,4932	62,9591	10,4932	-20,9864	-14536	-2891	-4570	55	-280	484	-1	-84	-80
57040	10,4932	62,9591	10,4932	-20,9864	-10124	-3517	-3951	-41	-356	375	0	-81	-82
57050	10,4932	62,9591	0,0000	-20,9864	-10124	-3517	-3951	-139	-281	272	-1	-81	-82
57080	0,0000	52,4659	0,0000	-20,9864	1249	595	1969	-402	40	112	-1	-83	-82
57090	10,4932	52,4659	0,0000	-20,9864	3731	2400	1642	-345	87	87	0	-82	-82
57100	10,4932	41,9727	0,0000	-20,9864	2851	1158	514	-250	-1	129	-1	-83	-82
57110	0,0000	31,4795	10,4932	-20,9864	130	-165	-1545	-202	-4	222	0	-82	-83
57120	0,0000	31,4795	0,0000	-20,9864	102	-939	-1910	-227	31	201	0	-83	-82
57130	10,4932	31,4795	10,4932	-20,9864	2384	-911	-1155	-219	53	152	0	-85	-83
57140	10,4932	31,4795	10,4932	-20,9864	2890	-805	-1114	-223	12	171	0	-84	-82
57150	0,0000	20,9864	10,4932	-20,9864	2728	-506	-1405	-200	47	204	1	-85	-82
57160	0,0000	20,9864	0,0000	-20,9864	4601	427	-952	-216	68	164	1	-88	-82
57170	10,4932	10,4932	0,0000	-20,9864	5694	1373	-552	-173	33	104	1	-89	-82
57200	10,4932	10,4932	0,0000	-31,4795	4190	3646	-1307	-145	12	132	7	-93	-79
57210	10,4932	10,4932	0,0000	-20,9864	4921	5029	-1075	-112	-34	104	9	-95	-80
57220	10,4932	10,4932	0,0000	-20,9864	4291	5694	-1494	-132	-47	305	12	-96	-79
57230	0,0000	20,9864	0,0000	-20,9864	2763	5585	-1994	-54	-73	96	12	-96	-78
57240	0,0000	20,9864	0,0000	-20,9864	1610	4560	-2166	-52	-93	107	16	-95	-78
57250	0,0000	20,9864	0,0000	-20,9864	-453	4730	-3294	-64	-59	205	19	-94	-78
57260	10,4932	20,9864	0,0000	-20,9864	-2446	5150	-3944	-107	-8	307	21	-95	-79
57270	0,0000	20,9864	0,0000	-20,9864	-2191	6144	-3569	-74	0	248	24	-94	-78
57280	0,0000	10,4932	0,0000	-20,9864	-205	7166	-2564	-22	-14	185	26	-94	-77
57310	0,0000	10,4932	0,0000	-10,4932	-557	7542	-1471	3	45	242	35	-94	-75
57320	0,0000	20,9864	0,0000	-10,4932	319	7898	-532	15	30	192	39	-94	-74
57330	0,0000	20,9864	0,0000	-20,9864	-109	7974	43	5	40	235	40	-95	-73
57340	0,0000	20,9864	0,0000	-20,9864	-699	8406	341	19	58	249	43	-95	-71
57350	0,0000	20,9864	0,0000	-20,9864	-445	8525	1134	39	61	233	46	-95	-71
57360	0,0000	20,9864	0,0000	-20,9864	-445	8525	1134	43	44	199	47	-96	-69
57370	10,4932	20,9864	0,0000	-20,9864	-649	8415	1791	36	58	247	49	-96	-68
57380	10,4932	20,9864	0,0000	-20,9864	-1618	8688	2083	42	72	260	50	-97	-66
57390	0,0000	20,9864	0,0000	-20,9864	-1736	9117	2649	53	61	216	53	-97	-64
57400	0,0000	20,9864	0,0000	-20,9864	-1331	9034	3496	56	46	207	53	-97	-63
57430	0,0000	10,4932	0,0000	-20,9864	-2266	8885	4354	73	87	220	57	-99	-57
57440	0,0000	10,4932	0,0000	-20,9864	-2153	8645	4690	67	95	226	58	-101	-55
57450	10,4932	10,4932	0,0000	-20,9864	-2614	8416	4621	49	113	238	57	-100	-55
57460	0,0000	10,4932	0,0000	-20,9864	-2387	8134	4734	54	127	223	58	-101	-53
57470	0,0000	10,4932	0,0000	-20,9864	-1630	7820	4803	58	120	192	58	-102	-52
57480	10,4932	10,4932	0,0000	-10,4932	-1514	7558	4565	53	131	219	57	-103	-51
57490	10,4932	10,4932	0,0000	-10,4932	-1439	7492	4322	50	140	234	58	-103	-48
57500	10,4932	0,0000	0,0000	-20,9864	-782	7417	4195	72	122	200	59	-104	-48
57510	10,4932	0,0000	0,0000	-20,9864	-782	7417	4195	83	119	199	57	-105	-47
57520	0,0000	0,0000	0,0000	-20,9864	-553	7004	3742	76	130	237	58	-105	-45
57550	0,0000	0,0000	0,0000	-10,4932	733	6115	2912	119	113	254	57	-107	-40
57560	0,0000	0,0000	0,0000	-20,9864	1272	5566	2672	116	114	280	56	-107	-39
57570	0,0000	0,0000	0,0000	-20,9864	1602	4872	2403	52	-67	447	56	-108	-37
57580	10,4932	0,0000	0,0000	-20,9864	2317	4301	2279	141	87	357	55	-108	-36
57590	0,0000	0,0000	0,0000	-20,9864	3703	3066	2677	99	-36	284	54	-108	-35
57600	0,0000	-10,4932	0,0000	-10,4932	3461	1391	2551	35	-14	369	54	-108	-35
57610	10,4932	-10,4932	0,0000	-10,4932	2456	-743	2327	106	-189	288	52	-108	-35
57620	10,4932	-10,4932	0,0000	-10,4932	-41	-1025	1391	138	-225	343	52	-109	-35
57630	10,4932	0,0000	0,0000	-10,4932	-2156	-774	692	113	-244	389	52	-108	-36
57660	0,0000	0,0000	0,0000	-10,4932	2796	-2636	1265	345	-263	301	50	-107	-35
57670	0,0000	-10,4932	0,0000	-10,4932	2796	-2636	1265	254	-79	488	48	-107	-36
57680	0,0000	0,0000	0,0000	-10,4932	-221	-3838	780	273	-31	265	48	-106	-36
57690	10,4932	0,0000	0,0000	-10,4932	619	-4256	1057	254	-19	198	47	-107	-37
57700	10,4932	0,0000	0,0000	0,0000	2077	-5336	1378	225	156	349	46	-106	-37
57710	10,4932	10,4932	0,0000	52,4659	1155	-6144	1096	150	104	438	44	-107	-39
57720	0,0000	10,4932	0,0000	220,3568	2040	-7373	1016	-66	7	663	43	-107	-38
57730	10,4932	20,9864	0,0000	262,3295	1617	-6975	817	-122	-44	515	43	-106	-39
57740	10,4932	31,4795	0,0000	220,3568	870	-5250	503	-99	181	173	43	-106	-40
57770	0,0000	20,9864	0,0000	304,3022	537	-4321	-70	-68	231	223	42	-104	-41
57780	10,4932	20,9864	0,0000	251,8363	634	-4402	-190	-103	202	207	41	-105	-42
57790	0,0000	31,4795	10,4932	283,3158	645	-4316	-340	-108	224	193	40	-104	-43
57800	0,0000	31,4795	10,4932	325,2886	676	-4020	-381	-86	222	211	39	-103	-43
57810	10,4932	41,9727	0,0000	356,7681	621	-3271	-394	-30	210	180	40	-104	-44
57820	10,4932	52,4659	0,0000	419,7272	621	-3271	-394	-91	182	236	40	-103	-44
57830	0,0000	41,9727	0,0000	440,7135	605	-2631	-384	-88	136	272	40	-102	-44
57840	0,0000	41,9727	0,0000	472,1931	662	-2421	-344	-84	74	290	39	-102	-45
57850	10,4932	41,9727	0,0000	314,7954	797	-2434	-301	-124	111	167	39	-102	-45
57860	0,0000	41,9727	0,0000	346,2749	530	-1934	-262	-69	129	247	38	-102	-46
57890	10,4932	41,9727	10,4932	314,7954	545	-1709	99	-68	141	220	39	-102	-47
57900	0,0000	41,9727	0,0000	398,7408	524	-1776	160	-70	156	198	39	-101	-48
57910	0,0000	41,9727	10,4932	356,7681	423	-1847	101	-77	160	196	39	-101	-48
57920	0,0000	41,9727	10,4932	314,7954	376	-2093	95	-52	174	188	38	-101	-49
57930	0,0000	41,9727	10,4932	430,2204	412	-2415	25	-34	172	156	38	-101	-50
57940	0,0000	31,4795	0,0000	293,8090	452	-2569	-134	-57	147	171	38	-101	-51
57950	0,0000	31,4795	10,4932	367,2613	590	-2922	-232	-54	113	255	37	-100	-52
57960	0,0000	31,4795	0,0000	325,2886	725	-3352	-350	-47	94	227	36	-100	-52
57970	10,4932	41,9727	10,4932	440,7135	786	-3608	-389	-61	107	228	36	-100	-53
58000	10,4932	52,4659	0,0000	430,2204	832	-3671	-175	-35	139	231	34	-100	-54
58010	10,4932	52,4659	0,0000	451,2067	839	-3656	-53	-38	132	221	34	-101	-54
58020	10,4932	52,4659	0,0000	629,5908	914	-3873	27	-36	111	209	34	-101	-55
58030	0,0000	41,9727	0,0000	283,3158	912	-3998	54	-16	122	189	33	-101	-56
58040	10,4932	41,9727	0,0000	650,5771	892	-3992	111	-50	81	245	32	-101	-57
58050	10,4932	52,4659	10,4932	786,9885	928	-3976	208	-24	69	264	31	-102	-58
58060	0,0000	62,9591	0,0000	377,7545	947	-4070	282	20	68	228	31	-103	-58
58070	0,0000	73,4523	10,4932	398,7408	919	-4170	272	15	75	204	30	-102	-59
58080	0,0000	62,9591	0,0000	524,6590	979	-4432	268	0	54	260	29	-103	-59
58090	10,4932	62,9591	0,0000	377,7545	938	-4571	274	-25	34	222	28	-103	-60
58100	0,0000	62,9591	0,0000	493,1794	855	-4518	307	64	48	218	28	-104	-60
58110	0,0000	73,4523	0,0000	493,1794	840	-4761	280	18	19	207	26	-104	-61
58120	0,0000	62,9591	0,0000	451,2067	816	-4757	330	-35	1	235	25	-104	-62
58130	0,0000	62,9591	0,0000	293,8090	816	-4757	330	7	-23	221	24	-104	-61
58140	10,4932	73,4523	0,0000	367,2613	735	-4563	333	-2	41	194	24	-105	-63
58170	0,0000	104,9318	0,0000	199,3704	573	-5369	208	0	-72	-30	20	-106	-63
58180	10,4932	304,3022	0,0000	157,3977	587	-5527	214	12	45	247	19	-106	-64
58190	0,0000	283,3158	0,0000	230,8499	592	-5695	240	52	16	256	18	-107	-64
58200	0,0000	272,8227	10,4932	199,3704	603	-5606	207	46	-5	204	16	-107	-65
58210	0,0000	388,2476	0,0000	136,4113	453	-5417	138	44	8	187	16	-107	-66
58220	10,4932	398,7408	10,4932	115,4250	585	-5372	210	92	-11	203	14	-108	-66
58230	10,4932	493,1794	10,4932	125,9182	640	-5302	221	56	31	142	14	-108	-65
58240	10,4932	346,2749	10,4932	283,3158	728	-5567	215	33	-25	272	12	-109	-66
58250	10,4932	556,1385	0,0000	262,3295	951	-5639	226	118	-81	252	11	-110	-67
58260	10,4932	598,1112	0,0000	283,3158	820	-5736	128	80	-28	188	9	-110	-66
58290	10,4932	849,9475	0,0000	167,8909	574	-6006	3	80	-38	116	6	-110	-66
58300	10,4932	933,8930	0,0000	167,8909	408	-5819	-53	107	-16	180	5	-110	-68
58310	10,4932	1164,7429	0,0000	62,9591	89	-5343	4	113	33	250	3	-109	-68
58320	10,4932	1311,6474	0,0000	52,4659	42	-4857	59	118	39	324	4	-110	-67
58330	10,4932	1311,6474	0,0000	31,4795	-45	-4049	64	63	119	215	2	-111	-68
58340	10,4932	1615,9496	0,0000	0,0000	-182	-3779	36	44	160	246	1	-110	-68
58350	10,4932	1636,9360	0,0000	-10,4932	-251	-3325	-72	72	243	214	1	-111	-68
58360	20,9864	1699,8951	0,0000	-10,4932	-444	-2696	-233	67	311	272	1	-111	-68
58370	20,9864	1846,7996	0,0000	-10,4932	-811	-1472	-441	63	365	316	1	-110	-69
58380	31,4795	1930,7450	0,0000	-20,9864	-1684	83	-610	31	310	385	2	-110	-69
58410	20,9864	1143,7566	10,4932	-20,9864	-11446	6695	-3184	-105	50	531	9	-103	-74
58420	10,4932	849,9475	10,4932	-20,9864	-11624	5484	-4766	-158	16	602	11	-100	-75
58430	10,4932	493,1794	20,9864	-20,9864	-10990	1897	-6380	-229	24	914	12	-97	-75
58440	10,4932	409,2340	0,0000	-20,9864	-10990	1897	-6380	-100	-121	644	14	-90	-79
58450	10,4932	125,9182	0,0000	-20,9864	-13830	1067	-6422	-144	-324	474	14	-86	-80
58460	10,4932	52,4659	10,4932	-20,9864	-16240	-1118	-4801	27	-483	339	14	-82	-81
58470	10,4932	52,4659	10,4932	-20,9864	-13915	-2223	-3463	4	-468	305	14	-80	-83
58480	0,0000	52,4659	10,4932	-20,9864	-8277	-3234	-2868	-137	-369	213	14	-79	-84
58490	0,0000	52,4659	0,0000	-20,9864	-3156	-2623	-714	-305	-307	213	13	-79	-84
58520	0,0000	41,9727	0,0000	-20,9864	3410	1560	2281	-316	-11	74	13	-81	-83
58530	10,4932	31,4795	0,0000	-20,9864	944	-420	238	-272	-32	173	12	-82	-82
58540	0,0000	31,4795	0,0000	-20,9864	-2004	-2559	-1730	-235	-38	218	12	-81	-82
58550	0,0000	31,4795	0,0000	-20,9864	-798	-3386	-1859	-271	22	205	12	-80	-82
58560	10,4932	20,9864	10,4932	-20,9864	963	-3165	-1237	-259	19	156	12	-81	-81
58570	10,4932	20,9864	10,4932	-20,9864	458	-2629	-1518	-262	12	199	11	-80	-83
58580	0,0000	20,9864	0,0000	-20,9864	1031	-1418	-1392	-266	54	173	10	-81	-81
58590	0,0000	10,4932	0,0000	-20,9864	1031	-1418	-398	-266	103	124	11	-83	-80
58600	10,4932	20,9864	0,0000	-20,9864	3827	683	-398	-225	35	92	12	-84	-79
58630	0,0000	10,4932	0,0000	-20,9864	5216	6802	-350	-166	-15	124	17	-89	-75
58640	0,0000	10,4932	0,0000	-20,9864	6484	8764	-79	-139	-60	122	20	-90	-73
58650	10,4932	10,4932	0,0000	-20,9864	5358	9327	-847	-240	-19	328	22	-91	-72
58660	0,0000	10,4932	0,0000	-20,9864	4267	9272	-1475	-82	-80	149	24	-90	-70
58670	10,4932	10,4932	0,0000	-20,9864	3729	6991	-1332	14	-124	46	25	-91	-71
58680	10,4932	0,0000	0,0000	-20,9864	443	5940	-2807	-63	-91	246	27	-90	-69
58690	0,0000	0,0000	0,0000	-20,9864	-2449	5957	-3622	-128	-31	346	29	-90	-68
58700	10,4932	0,0000	0,0000	-20,9864	-1727	7117	-2936	-95	-15	271	31	-89	-68
58710	10,4932	10,4932	0,0000	-20,9864	614	8452	-1604	-54	-44	206	32	-89	-66
58720	0,0000	0,0000	0,0000	-20,9864	322	8670	-1334	-38	-38	204	34	-89	-66
58750	0,0000	0,0000	0,0000	-20,9864	-953	8700	-548	-33	49	178	38	-89	-63
58760	0,0000	0,0000	0,0000	-20,9864	-803	8806	326	-36	56	208	40	-87	-63
58770	10,4932	0,0000	0,0000	-20,9864	-1790	9282	600	-21	100	240	40	-88	-62
58780	10,4932	0,0000	0,0000	-20,9864	-2263	9922	1040	-11	103	168	42	-88	-61
58790	10,4932	0,0000	0,0000	-20,9864	-1797	10040	1943	5	102	139	44	-87	-60
58800	10,4932	0,0000	0,0000	-20,9864	-2379	10129	2230	18	144	205	45	-87	-61
58810	10,4932	0,0000	0,0000	-20,9864	-3235	10806	2301	39	178	213	47	-88	-59
58820	10,4932	0,0000	0,0000	-20,9864	-2763	11581	3110	72	176	185	48	-88	-59
58830	0,0000	0,0000	0,0000	-20,9864	-2255	12085	3778	77	161	186	50	-88	-58
58840	0,0000	0,0000	0,0000	-20,9864	-2554	12136	3817	88	186	238	51	-88	-58
58870	0,0000	-10,4932	0,0000	-20,9864	-581	9935	4049	142	184	258	55	-91	-55
58880	10,4932	0,0000	0,0000	-20,9864	-746	8982	3724	147	170	271	58	-91	-54
58890	10,4932	0,0000	0,0000	-20,9864	-347	8145	3599	176	149	244	58	-91	-53
58900	10,4932	0,0000	0,0000	-20,9864	-347	8145	3087	162	120	246	58	-92	-54
58910	0,0000	0,0000	0,0000	-20,9864	-203	7284	3088	159	106	288	61	-92	-52
58920	0,0000	0,0000	0,0000	-20,9864	-341	6402	2544	158	98	316	61	-93	-52
58930	0,0000	0,0000	0,0000	-20,9864	425	5766	2299	192	77	251	62	-95	-51
58940	0,0000	-10,4932	0,0000	-20,9864	1803	5114	2192	167	152	574	62	-96	-49
58950	0,0000	-10,4932	0,0000	-10,4932	2849	3721	2165	211	-135	316	61	-97	-49
58980	10,4932	0,0000	0,0000	-20,9864	-115	-1478	2101	50	-256	361	62	-98	-50
58990	0,0000	0,0000	0,0000	-20,9864	-3568	193	1255	188	-277	441	63	-99	-50
59000	0,0000	0,0000	0,0000	-20,9864	-2913	1154	1511	88	-226	655	62	-100	-51
59010	10,4932	0,0000	0,0000	-20,9864	1914	-1126	3209	303	-293	586	60	-100	-51
59020	0,0000	0,0000	0,0000	-10,4932	1984	-4734	3654	301	-228	666	59	-102	-52
59030	0,0000	0,0000	0,0000	0,0000	-526	-6642	3324	322	-124	629	58	-103	-53
59040	0,0000	0,0000	0,0000	-10,4932	664	-7146	2932	347	-51	417	56	-104	-54
59050	10,4932	10,4932	0,0000	-10,4932	120	-6202	1632	325	123	310	55	-104	-56
59060	10,4932	10,4932	0,0000	0,0000	120	-6202	1632	324	230	275	54	-105	-56
59070	10,4932	10,4932	0,0000	41,9727	422	-5921	502	132	242	256	53	-105	-57
59100	0,0000	41,9727	10,4932	146,9045	271	-3814	-679	-83	218	201	51	-105	-59
59110	10,4932	41,9727	0,0000	556,1385	496	-4155	-1077	-73	199	187	51	-104	-59
59120	0,0000	41,9727	10,4932	73,4523	614	-4761	-1325	-46	175	183	51	-104	-60
59130	0,0000	41,9727	0,0000	167,8909	773	-5397	-1449	-54	137	204	50	-105	-61
59140	0,0000	41,9727	0,0000	283,3158	859	-5674	-1498	-76	137	273	49	-104	-61
59150	10,4932	31,4795	0,0000	335,7817	839	-5302	-1479	-41	108	225	49	-105	-63
59160	0,0000	41,9727	0,0000	314,7954	665	-4287	-1302	-45	155	193	47	-105	-63
59170	0,0000	62,9591	0,0000	62,9591	452	-3748	-1068	-14	171	126	47	-105	-63
59180	10,4932	62,9591	0,0000	62,9591	528	-4135	-871	-54	166	181	47	-105	-64
59210	10,4932	73,4523	0,0000	62,9591	659	-4405	-778	-49	166	194	45	-104	-65
59220	10,4932	52,4659	0,0000	125,9182	685	-4350	-723	-85	137	217	45	-105	-66
59230	10,4932	52,4659	0,0000	104,9318	820	-4389	-658	-114	114	266	43	-106	-66
59240	10,4932	52,4659	10,4932	167,8909	853	-4343	-652	-116	113	281	43	-106	-66
59250	10,4932	52,4659	0,0000	125,9182	949	-4551	-615	-124	135	250	42	-107	-66
59260	10,4932	73,4523	0,0000	52,4659	914	-4665	-556	-132	145	228	40	-107	-69
59270	10,4932	52,4659	0,0000	52,4659	828	-4668	-483	-138	174	215	40	-107	-67
59280	10,4932	62,9591	0,0000	31,4795	775	-4547	-324	-114	178	245	39	-108	-68
59290	10,4932	41,9727	0,0000	31,4795	820	-4493	-107	-88	144	227	39	-108	-69
59320	10,4932	115,4250	0,0000	41,9727	760	-4091	281	-65	154	191	36	-109	-70
59330	10,4932	73,4523	0,0000	52,4659	739	-4142	291	-44	130	239	35	-110	-69
59340	10,4932	94,4386	0,0000	41,9727	681	-4003	264	-18	110	212	34	-110	-70
59350	10,4932	136,4113	10,4932	52,4659	615	-3833	248	-9	147	228	34	-111	-71
59360	10,4932	73,4523	10,4932	31,4795	555	-3735	273	-40	147	222	33	-110	-71
59370	10,4932	188,8772	10,4932	31,4795	555	-3735	273	-7	124	210	33	-111	-71
59380	10,4932	83,9454	10,4932	20,9864	437	-3652	324	22	112	150	30	-111	-72
59390	10,4932	94,4386	10,4932	20,9864	442	-3685	341	-16	138	199	31	-112	-72
59400	0,0000	73,4523	10,4932	20,9864	406	-3660	343	-24	120	219	30	-111	-72
59410	10,4932	83,9454	10,4932	20,9864	540	-3722	391	21	110	204	28	-112	-72
59440	10,4932	104,9318	0,0000	41,9727	701	-4206	444	19	91	187	25	-114	-72
59450	10,4932	293,8090	0,0000	41,9727	922	-4431	430	83	37	340	24	-115	-73
59460	10,4932	314,7954	10,4932	41,9727	1093	-4098	457	58	14	241	24	-115	-72
59470	0,0000	115,4250	10,4932	41,9727	1060	-3704	411	21	-14	235	22	-116	-72
59480	10,4932	178,3841	0,0000	52,4659	931	-3677	392	43	-5	260	21	-116	-72
59490	10,4932	272,8227	10,4932	41,9727	742	-3595	319	69	-4	226	21	-116	-72
59500	10,4932	241,3431	0,0000	52,4659	608	-3643	305	28	-50	269	20	-117	-72
59510	0,0000	346,2749	10,4932	31,4795	456	-3671	224	53	-37	194	19	-118	-72
59520	0,0000	472,1931	10,4932	31,4795	456	-3671	224	36	-21	130	18	-118	-73
59530	10,4932	377,7545	10,4932	31,4795	417	-3937	221	68	-42	199	16	-119	-72
59560	10,4932	682,0567	0,0000	0,0000	83	-4436	185	124	-20	237	13	-119	-72
59570	10,4932	797,4816	0,0000	-10,4932	-21	-4582	154	57	-15	245	12	-119	-73
59580	10,4932	996,8520	0,0000	-20,9864	-386	-4626	-65	3	55	137	11	-120	-72
59590	10,4932	1385,0997	0,0000	-10,4932	-529	-4723	-148	-34	48	224	10	-119	-74
59600	10,4932	1458,5519	0,0000	-10,4932	-255	-5355	-4	64	22	112	9	-120	-73
59610	10,4932	1836,3064	0,0000	-20,9864	-315	-5802	-173	89	140	165	8	-120	-73
59620	20,9864	2056,6632	0,0000	-10,4932	-389	-5753	-307	87	117	196	7	-119	-73
59630	31,4795	2203,5677	0,0000	-20,9864	-151	-5591	-311	150	125	189	6	-119	-74
59640	41,9727	2465,8972	0,0000	-20,9864	-38	-4677	-283	111	112	210	4	-120	-73
59650	41,9727	2749,2130	10,4932	-20,9864	-153	-3759	-278	161	129	233	5	-120	-73
59680	41,9727	3557,1878	0,0000	-20,9864	-193	-3057	-372	45	215	277	2	-120	-72
59690	41,9727	3074,5016	0,0000	-20,9864	-322	-2424	-455	58	227	341	3	-120	-72
59700	41,9727	3420,7765	10,4932	-20,9864	-737	-1619	-628	48	289	379	2	-119	-74
59710	31,4795	3704,0923	10,4932	-31,4795	-1640	-540	-728	91	268	434	3	-119	-73
59720	31,4795	2224,5540	10,4932	-20,9864	-3417	1745	-1116	97	253	529	6	-117	-74
59730	31,4795	2172,0881	10,4932	-20,9864	-6015	4250	-1857	-7	156	530	9	-113	-76
59740	41,9727	1626,4428	10,4932	-20,9864	-9641	6197	-2794	8	95	565	12	-111	-76
59750	20,9864	1227,7020	10,4932	-20,9864	-9996	6335	-4130	-12	56	887	13	-108	-78
59760	10,4932	849,9475	10,4932	-20,9864	-9442	3447	-5813	-190	-44	945	17	-105	-80
59790	0,0000	62,9591	10,4932	-20,9864	-13713	-1339	-3138	-136	-555	277	17	-92	-85
59800	0,0000	62,9591	10,4932	-20,9864	-9572	-2519	-1741	-27	-531	286	17	-90	-85
59810	10,4932	62,9591	0,0000	-20,9864	-5061	-3746	-1902	-73	-413	284	15	-89	-87
59820	10,4932	52,4659	0,0000	-20,9864	-2039	-3637	-1042	-284	-334	190	14	-88	-87
59830	10,4932	41,9727	10,4932	-20,9864	-2039	-3637	-1042	-433	-209	254	13	-87	-87
59840	0,0000	31,4795	10,4932	-20,9864	-721	-1745	1631	-450	11	144	13	-88	-85
59850	0,0000	31,4795	0,0000	-20,9864	1615	179	1419	-365	28	135	12	-88	-86
59860	10,4932	31,4795	0,0000	-20,9864	1450	-1043	519	-238	-47	215	12	-88	-86
59870	0,0000	20,9864	10,4932	-20,9864	-1338	-2239	-1880	-227	-15	272	12	-87	-87
59900	0,0000	20,9864	0,0000	-20,9864	1167	-2054	-965	-242	-3	220	10	-88	-86
59910	0,0000	10,4932	0,0000	-20,9864	584	-1747	-1460	-242	30	193	9	-88	-86
59920	0,0000	10,4932	0,0000	-20,9864	2335	-738	-925	-238	70	165	10	-89	-86
59930	10,4932	10,4932	0,0000	-31,4795	4384	748	-224	-184	18	126	10	-91	-84
59940	0,0000	20,9864	0,0000	-20,9864	4003	1862	-414	-162	-20	160	12	-91	-84
59950	0,0000	10,4932	0,0000	-20,9864	3959	3402	-476	-186	3	172	13	-93	-81
59960	0,0000	10,4932	0,0000	-20,9864	5640	5276	185	-165	3	128	13	-94	-81
59970	10,4932	10,4932	0,0000	-20,9864	5867	6383	109	-128	-47	93	15	-96	-80
59980	0,0000	10,4932	0,0000	-31,4795	4481	6613	-641	-144	-36	164	18	-97	-79
59990	0,0000	10,4932	0,0000	-20,9864	4481	6613	-641	-150	11	344	20	-99	-78
60020	0,0000	0,0000	0,0000	-20,9864	333	4015	-1944	-104	-84	229	23	-98	-77
60030	0,0000	0,0000	0,0000	-20,9864	-2870	5327	-2969	-116	-34	265	27	-98	-76
60040	0,0000	0,0000	0,0000	-20,9864	-1984	7289	-2450	-68	-58	180	29	-97	-75
60050	10,4932	0,0000	0,0000	-20,9864	-73	8813	-1379	-46	-42	208	31	-97	-75
60060	10,4932	0,0000	0,0000	-20,9864	-252	9273	-1132	-40	-12	219	32	-96	-75
60070	0,0000	0,0000	0,0000	-20,9864	-802	9335	-852	-27	31	225	35	-97	-74
60080	0,0000	0,0000	0,0000	-20,9864	-575	9537	-252	-18	41	204	39	-97	-73
60090	10,4932	0,0000	0,0000	-20,9864	-728	9979	275	-19	61	240	41	-97	-71
60100	0,0000	0,0000	0,0000	-20,9864	-990	10754	812	-17	78	251	44	-97	-70
60130	10,4932	0,0000	0,0000	-20,9864	-2102	11269	2037	32	104	227	52	-97	-65
60140	10,4932	0,0000	0,0000	-20,9864	-2102	11269	2037	50	141	252	53	-97	-65
60150	0,0000	0,0000	0,0000	-20,9864	-2813	11883	2169	66	147	206	55	-96	-63
60160	0,0000	0,0000	0,0000	-20,9864	-2582	12325	2883	72	148	213	58	-97	-61
